2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,-40,5075.78,30.22
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,-30,5921.74,28.45
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,-20,6767.7,27.2
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,-10,7613.67,26.23
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,0,8459.63,25.47
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,10,9305.59,24.91
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,20,10151.56,24.51
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,30,10997.52,24.22
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,40,11843.48,24.06
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,5Y,2021-01-14,50,12689.45,23.95
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,-50,4229.82,31.62
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,-40,5075.78,30.04
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,-30,5921.74,28.62
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,-20,6767.7,27.59
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,-10,7613.67,26.79
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,0,8459.63,26.17
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,10,9305.59,25.68
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,20,10151.56,25.31
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,30,10997.52,25.03
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,40,11843.48,24.85
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,7Y,2023-01-16,50,12689.45,24.72
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,-50,4229.82,31.3
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,-40,5075.78,30.05
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,-30,5921.74,28.96
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,-20,6767.7,28.17
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,-10,7613.67,27.54
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,0,8459.63,27.03
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,10,9305.59,26.64
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,20,10151.56,26.33
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,30,10997.52,26.09
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,40,11843.48,25.91
2016-01-14,Hang Seng China Enterprise,Hong Kong Future Exchange,HK0000004330,8459.63,HKD,10Y,2026-01-14,50,12689.45,25.78
