ValuationDate,MarketType,Underlying,Stock Name,Volatility Configuration,Spot Price,Expiration Date,Relative Strike,Strike Price,Volatility,Discount Factor,Depth,Forward Price,Dividend Yield
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,70,187.66,0.185320,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,80,214.47,0.175460,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,90,241.28,0.167716,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,95,254.69,0.164584,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,100,268.09,0.161920,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,105,281.49,0.159703,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,110,294.90,0.157909,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,120,321.71,0.155477,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,130,348.52,0.154373,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,140,375.33,0.154325,0.946514,M,270.51120,0.0030945
2017/01/31,Index,KOSPI 200,KOSPI 200,EX_MONTHLY_RELATIVE_STRIKES_50_150_20Y,268.09,2031/12/11,150,402.14,0.155075,0.946514,M,270.51120,0.0030945
